TransactionId,AccountId,TransactionDate,TransactionAmount,TransactionType,ModeOfTransactionCode,transaction_hour,day_of_week,ClientId,AccountOpenDate,Balance,MinimumBalance,avg_account_txn_amount,max_account_txn_amount,account_tenure_days,Gender,DateofBirth,Occupation,RiskCategoryId,IsPEP,is_fraud
36571247,1534954,00:00.0,120,1,63,0,3,2522199,00:00.0,22066.4,1000,154.9444,760,141,1,00:00.0,NULL,4,NULL,0
36569277,1534994,00:00.0,100,0,63,0,3,1935,00:00.0,6800,0,100,100,140,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566531,1535016,00:00.0,12000,0,63,0,3,2522213,00:00.0,22741.6,5000,6185,12000,140,NULL,NULL,NULL,4,NULL,0
36568402,1535016,00:00.0,370,0,63,0,3,2522213,00:00.0,22741.6,5000,6185,12000,140,NULL,NULL,NULL,4,NULL,0
36570992,1535035,00:00.0,2000,0,63,0,3,745663,00:00.0,106000,0,2000,2000,140,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567875,1535126,00:00.0,50,0,63,0,3,184378,00:00.0,250,0,50,50,139,2,00:00.0,HOUSEWIFE,1,NULL,0
36570094,1535140,00:00.0,100,0,63,0,3,726389,00:00.0,13100,0,100,100,139,2,00:00.0,HOUSEWIFE,1,NULL,0
36568066,1535218,00:00.0,50,1,63,0,3,2522237,00:00.0,112602.91,5000,50,50,139,NULL,NULL,NULL,3,NULL,0
36566461,1535228,00:00.0,200,0,63,0,3,751047,00:00.0,27700,0,200,200,137,1,00:00.0,FARMER,9,NULL,0
36569425,1535235,00:00.0,1000,0,63,0,3,725386,00:00.0,114000,0,1000,1000,137,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566966,1535248,00:00.0,1250,0,63,0,3,2522215,00:00.0,84972.43,5000,487.5,1250,137,NULL,NULL,NULL,3,NULL,0
36567922,1535248,00:00.0,500,0,63,0,3,2522215,00:00.0,84972.43,5000,487.5,1250,137,NULL,NULL,NULL,3,NULL,0
36568129,1535248,00:00.0,100,0,63,0,3,2522215,00:00.0,84972.43,5000,487.5,1250,137,NULL,NULL,NULL,3,NULL,0
36568147,1535248,00:00.0,100,0,63,0,3,2522215,00:00.0,84972.43,5000,487.5,1250,137,NULL,NULL,NULL,3,NULL,0
36566318,1535333,00:00.0,600,0,63,0,3,730456,00:00.0,68200,0,600,600,137,1,00:00.0,NULL,4,NULL,0
36566296,1535334,00:00.0,500,0,63,0,3,730456,00:00.0,68000,0,500,500,137,1,00:00.0,NULL,4,NULL,0
36569442,1535384,00:00.0,300,0,63,0,3,728679,00:00.0,29700,0,300,300,136,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567303,1535463,00:00.0,200,0,63,0,3,2516252,00:00.0,14600,0,200,200,136,2,00:00.0,NULL,1,NULL,0
36567781,1535478,00:00.0,200,0,63,0,3,758265,00:00.0,20000,0,200,200,136,1,00:00.0,NULL,2,NULL,0
36568773,1535481,00:00.0,500,0,63,0,3,743964,00:00.0,35000,0,500,500,136,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566241,1535508,00:00.0,200,0,63,0,3,754269,00:00.0,15800,0,200,200,134,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568472,1535564,00:00.0,500,0,63,0,3,291175,00:00.0,62000,0,500,500,134,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566347,1535635,00:00.0,300,0,63,0,3,754239,00:00.0,34900,0,300,300,133,2,00:00.0,NULL,1,NULL,0
36567584,1535655,00:00.0,1200,0,63,0,3,728652,00:00.0,40300,0,1200,1200,133,1,00:00.0,NULL,4,NULL,0
36569502,1535656,00:00.0,500,0,63,0,3,635335,00:00.0,66000,0,500,500,133,2,00:00.0,HOUSEWIFE,1,NULL,0
36569267,1535722,00:00.0,1000,0,63,0,3,200169,00:00.0,67500,0,1000,1000,133,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568971,1535726,00:00.0,200,1,63,0,3,2522300,00:00.0,1413.5,1000,200,200,133,1,00:00.0,NULL,2,NULL,0
36568486,1535740,00:00.0,10000,0,63,0,3,730129,00:00.0,1090000,0,10000,10000,132,1,00:00.0,NULL,4,NULL,0
36570874,1535787,00:00.0,200,0,63,0,3,580853,00:00.0,23800,0,200,200,132,1,00:00.0,NULL,9,NULL,0
36569237,1535797,00:00.0,500,0,63,0,3,757356,00:00.0,36000,0,500,500,132,1,00:00.0,NULL,2,NULL,0
36569272,1535955,00:00.0,1000,0,63,0,3,2522339,00:00.0,67500,0,1000,1000,131,2,00:00.0,NULL,1,NULL,0
36569281,1535958,00:00.0,1000,0,63,0,3,2522338,00:00.0,67500,0,1000,1000,131,1,00:00.0,NULL,4,NULL,0
36569411,1535990,00:00.0,300,0,63,0,3,725425,00:00.0,19300,0,350,400,130,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569474,1535990,00:00.0,400,0,63,0,3,725425,00:00.0,19300,0,350,400,130,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569245,1536032,00:00.0,5,1,63,0,3,2522353,00:00.0,2765.3,1000,5,5,130,1,00:00.0,NULL,4,NULL,0
36571005,1536037,00:00.0,500,0,63,0,3,744242,00:00.0,62500,0,500,500,130,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36571049,1536042,00:00.0,1000,0,63,0,3,734090,00:00.0,8000,0,1000,1000,130,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36571052,1536043,00:00.0,1000,0,63,0,3,734549,00:00.0,8000,0,1000,1000,130,2,00:00.0,NULL,4,NULL,0
36569336,1536095,00:00.0,3000,0,63,0,3,540675,00:00.0,271000,0,3000,3000,130,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569498,1536119,00:00.0,500,0,63,0,3,725276,00:00.0,53500,0,500,500,127,2,00:00.0,HOUSEWIFE,1,NULL,0
36569811,1536176,00:00.0,50,1,63,0,3,2522395,00:00.0,1497.3,1000,50,50,127,1,00:00.0,NULL,2,NULL,0
36567228,1536185,00:00.0,550,0,63,0,3,2522398,00:00.0,120036.07,1000,550,550,127,1,00:00.0,NULL,4,NULL,0
36569507,1536237,00:00.0,500,0,63,0,3,725968,00:00.0,59000,0,500,500,127,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567698,1536238,00:00.0,85,0,63,0,3,2522403,00:00.0,6494.65,5000,85,85,127,NULL,NULL,NULL,3,NULL,0
36566675,1536247,00:00.0,200,0,63,0,3,720827,00:00.0,4400,0,200,200,126,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567465,1536257,00:00.0,1000,0,63,0,3,739633,00:00.0,11000,0,1000,1000,126,2,00:00.0,HOUSEWIFE,1,NULL,0
36571074,1536281,00:00.0,1500,0,63,0,3,731560,00:00.0,33000,0,1500,1500,126,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568211,1536358,00:00.0,8500,1,63,0,3,2522421,00:00.0,1000.86,1000,8500,8500,126,1,00:00.0,NULL,4,NULL,0
36568533,1536359,00:00.0,3000,0,63,0,3,730129,00:00.0,312000,0,3000,3000,126,1,00:00.0,NULL,4,NULL,0
36568562,1536362,00:00.0,3000,0,63,0,3,730129,00:00.0,318000,0,3000,3000,126,1,00:00.0,NULL,4,NULL,0
36567246,1536419,00:00.0,500,0,63,0,3,758779,00:00.0,62500,0,500,500,125,1,00:00.0,NULL,4,NULL,0
36571118,1536428,00:00.0,800,0,63,0,3,2518810,00:00.0,27500,0,800,800,125,2,00:00.0,NULL,4,NULL,0
36566257,1536507,00:00.0,100,0,63,0,3,2522442,00:00.0,12800,0,100,100,125,1,00:00.0,NULL,4,NULL,0
36566270,1536611,00:00.0,300,0,63,0,3,580588,00:00.0,26700,0,300,300,124,2,00:00.0,OTHER PROFESSIONS,4,NULL,0
36567325,1536616,00:00.0,500,0,63,0,3,2517983,00:00.0,50000,0,500,500,124,1,00:00.0,NULL,4,NULL,0
36566356,1536674,00:00.0,100,0,63,0,3,749252,00:00.0,12100,0,100,100,123,2,00:00.0,HOUSEWIFE,1,NULL,0
36566668,1536712,00:00.0,1000,0,63,0,3,713510,00:00.0,105000,0,1000,1000,123,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568578,1536759,00:00.0,1000,0,63,0,3,287582,00:00.0,122000,0,1000,1000,123,1,00:00.0,NULL,9,NULL,0
36570260,1536777,00:00.0,2000,0,63,0,3,243285,00:00.0,124000,0,2000,2000,123,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566567,1536892,00:00.0,200,0,63,0,3,2522486,00:00.0,14250,0,200,200,122,1,00:00.0,NULL,2,NULL,0
36569993,1536914,00:00.0,100,0,63,0,3,734294,00:00.0,7200,0,100,100,122,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566246,1536918,00:00.0,300,0,63,0,3,750416,00:00.0,30700,0,300,300,122,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567406,1537020,00:00.0,100,0,63,0,3,714268,00:00.0,9300,0,100,100,120,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567448,1537021,00:00.0,100,0,63,0,3,714268,00:00.0,9300,0,100,100,120,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569485,1537085,00:00.0,100,0,63,0,3,725406,00:00.0,11300,0,100,100,117,1,00:00.0,EDUCATION,2,NULL,0
36568089,1537233,00:00.0,200,1,63,0,3,2522349,00:00.0,-6100,0,1433.3333,4000,116,1,00:00.0,NULL,4,NULL,0
36568106,1537233,00:00.0,4000,1,63,0,3,2522349,00:00.0,-6100,0,1433.3333,4000,116,1,00:00.0,NULL,4,NULL,0
36568450,1537233,00:00.0,100,1,63,0,3,2522349,00:00.0,-6100,0,1433.3333,4000,116,1,00:00.0,NULL,4,NULL,0
36566205,1537344,00:00.0,50,1,63,0,3,2522563,00:00.0,2420.9,1000,156.9666,399.9,113,1,00:00.0,NULL,40,NULL,0
36566258,1537344,00:00.0,21,1,63,0,3,2522563,00:00.0,2420.9,1000,156.9666,399.9,113,1,00:00.0,NULL,40,NULL,0
36570720,1537344,00:00.0,399.9,1,63,0,3,2522563,00:00.0,2420.9,1000,156.9666,399.9,113,1,00:00.0,NULL,40,NULL,0
36567521,1537449,00:00.0,500,0,63,0,3,723779,00:00.0,38000,0,500,500,112,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567529,1537450,00:00.0,500,0,63,0,3,683172,00:00.0,38000,0,500,500,112,1,00:00.0,NULL,4,NULL,0
36566500,1537513,00:00.0,3000,0,63,0,3,2522597,00:00.0,8308.7,5000,3000,3000,112,NULL,NULL,NULL,9,NULL,0
36570950,1537549,00:00.0,1000,0,63,0,3,735786,00:00.0,93000,0,1000,1000,112,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569142,1537550,00:00.0,100,0,63,0,3,240689,00:00.0,2600,0,100,100,112,1,00:00.0,NULL,4,NULL,0
36566435,1537608,00:00.0,100,0,63,0,3,736629,00:00.0,8800,0,100,100,111,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569719,1537642,00:00.0,200,0,63,0,3,152724,00:00.0,20800,0,200,200,111,1,00:00.0,NULL,1,NULL,0
36566212,1537667,00:00.0,200,0,63,0,3,245194,00:00.0,22000,0,200,200,111,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566136,1537690,00:00.0,40,1,63,0,3,2522625,00:00.0,1952,1000,50,60,111,1,00:00.0,NULL,4,NULL,0
36566189,1537690,00:00.0,50,1,63,0,3,2522625,00:00.0,1952,1000,50,60,111,1,00:00.0,NULL,4,NULL,0
36566467,1537690,00:00.0,60,1,63,0,3,2522625,00:00.0,1952,1000,50,60,111,1,00:00.0,NULL,4,NULL,0
36566982,1537705,00:00.0,1644,1,63,0,3,2522634,00:00.0,5118.65,5000,1644,1644,110,NULL,NULL,NULL,3,NULL,0
36568751,1537726,00:00.0,100,0,63,0,3,751578,00:00.0,10600,0,100,100,110,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567678,1537846,00:00.0,100,1,63,0,3,2522659,00:00.0,10400.1,1000,100,100,109,1,00:00.0,NULL,1,NULL,0
36567476,1537974,00:00.0,200,0,63,0,3,734995,00:00.0,13300,0,200,200,108,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570406,1537981,00:00.0,500,0,63,0,3,517195,00:00.0,49000,0,500,500,108,1,00:00.0,FARMER,9,NULL,0
36571086,1538007,00:00.0,800,0,63,0,3,730858,00:00.0,33600,0,600,800,108,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36571090,1538007,00:00.0,400,0,63,0,3,730858,00:00.0,33600,0,600,800,108,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36571082,1538011,00:00.0,1000,0,63,0,3,744069,00:00.0,42000,0,1000,1000,108,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567689,1538020,00:00.0,500,0,63,0,3,89577,00:00.0,51000,0,500,500,106,1,00:00.0,NULL,4,NULL,0
36568769,1538067,00:00.0,200,0,63,0,3,751354,00:00.0,22600,0,200,200,106,1,00:00.0,RENTAL SERVICE PROVIDER,4,NULL,0
36567273,1538155,00:00.0,1000,0,63,0,3,335745,00:00.0,7000,0,1000,1000,105,1,00:00.0,FARMER,9,NULL,0
36566244,1538179,00:00.0,2000,0,63,0,3,742019,00:00.0,13900,0,2000,2000,105,2,00:00.0,NULL,1,NULL,0
36566220,1538230,00:00.0,1000,0,63,0,3,742780,00:00.0,64000,0,1000,1000,105,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567483,1538232,00:00.0,100,0,63,0,3,735011,00:00.0,1900,0,100,100,105,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570096,1538251,00:00.0,90,1,63,0,3,2522736,00:00.0,1005.65,1000,90,90,105,1,00:00.0,NULL,2,NULL,0
36566841,1538266,00:00.0,100,0,63,0,3,152680,00:00.0,10000,0,100,100,103,1,00:00.0,FARMER,9,NULL,0
36567280,1538284,00:00.0,500,0,63,0,3,755935,00:00.0,49000,0,500,500,103,1,00:00.0,NULL,4,NULL,0
36568812,1538365,00:00.0,100,0,63,0,3,751264,00:00.0,8700,0,100,100,103,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567608,1538366,00:00.0,1000,0,63,0,3,660342,00:00.0,7000,0,1000,1000,103,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569824,1538392,00:00.0,500,0,63,0,3,241383,00:00.0,40500,0,500,500,103,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569817,1538396,00:00.0,500,0,63,0,3,238914,00:00.0,40500,0,500,500,103,2,00:00.0,HOUSEWIFE,1,NULL,0
36569839,1538401,00:00.0,500,0,63,0,3,2519832,00:00.0,40500,0,500,500,103,2,00:00.0,NULL,1,NULL,0
36568447,1538427,00:00.0,500,0,63,0,3,6073,00:00.0,50500,0,500,500,102,1,00:00.0,FARMER,9,NULL,0
36567806,1538464,00:00.0,500,0,63,0,3,725658,00:00.0,2700,0,500,500,102,2,00:00.0,NULL,1,NULL,0
36566612,1538466,00:00.0,500,0,63,0,3,579780,00:00.0,33500,0,500,500,102,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566656,1538466,00:00.0,500,0,63,0,3,579780,00:00.0,33500,0,500,500,102,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568107,1538600,00:00.0,4000,0,63,0,3,2522803,00:00.0,111000,0,4000,4000,99,1,00:00.0,NULL,4,NULL,0
36566993,1538639,00:00.0,5000,0,63,0,3,2522807,00:00.0,5026.3,5000,3333.3333,5000,99,NULL,NULL,NULL,3,NULL,0
36567003,1538639,00:00.0,2000,1,63,0,3,2522807,00:00.0,5026.3,5000,3333.3333,5000,99,NULL,NULL,NULL,3,NULL,0
36567018,1538639,00:00.0,3000,1,63,0,3,2522807,00:00.0,5026.3,5000,3333.3333,5000,99,NULL,NULL,NULL,3,NULL,0
36567930,1538647,00:00.0,500,0,63,0,3,756112,00:00.0,70000,0,500,500,99,1,00:00.0,NULL,4,NULL,0
36567879,1538648,00:00.0,300,0,63,0,3,729965,00:00.0,17500,0,300,300,99,1,00:00.0,NULL,4,NULL,0
36568451,1538655,00:00.0,100,0,63,0,3,2522806,00:00.0,7200,0,100,100,99,1,00:00.0,NULL,4,NULL,0
36570848,1538669,00:00.0,3800,0,63,0,3,730872,00:00.0,349000,0,3800,3800,99,1,00:00.0,,4,NULL,0
36566128,1538674,00:00.0,13830,0,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36566140,1538674,00:00.0,1000,0,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36566146,1538674,00:00.0,9274,1,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36568657,1538674,00:00.0,300,1,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36569633,1538674,00:00.0,1000,1,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36570118,1538674,00:00.0,200,1,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36570328,1538674,00:00.0,140,1,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36570440,1538674,00:00.0,420,1,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36570618,1538674,00:00.0,10,1,63,0,3,2522818,00:00.0,8736.8,5000,2908.2222,13830,99,NULL,NULL,NULL,3,NULL,0
36568145,1538708,00:00.0,200,0,63,0,3,757423,00:00.0,16600,0,200,200,98,1,00:00.0,NULL,4,NULL,0
36567999,1538712,00:00.0,60,0,63,0,3,2522823,00:00.0,1064,1000,60,60,98,1,00:00.0,NULL,4,NULL,0
36569804,1538751,00:00.0,400,0,63,0,3,200895,00:00.0,35800,0,400,400,98,2,00:00.0,NULL,1,NULL,0
36566621,1538754,00:00.0,200,0,63,0,3,245520,00:00.0,17600,0,200,200,98,1,00:00.0,DOCTORS,8,NULL,0
36568818,1538789,00:00.0,500,0,63,0,3,2522840,00:00.0,50000,0,500,500,98,1,00:00.0,NULL,4,NULL,0
36568777,1538870,00:00.0,200,0,63,0,3,742978,00:00.0,45400,0,200,200,97,1,00:00.0,FARMER,9,NULL,0
36568785,1538879,00:00.0,100,0,63,0,3,751554,00:00.0,2400,0,100,100,97,1,00:00.0,OTHER SERVICE PROVIDER,4,NULL,0
36570399,1538890,00:00.0,500,0,63,0,3,519577,00:00.0,51500,0,500,500,97,1,00:00.0,FARMER,9,NULL,0
36569632,1538961,00:00.0,500,0,63,0,3,239840,00:00.0,70100,0,500,500,96,1,00:00.0,NULL,4,NULL,0
36566752,1538981,00:00.0,100,0,63,0,3,725272,00:00.0,6500,0,100,100,96,2,00:00.0,HOUSEWIFE,1,NULL,0
36567564,1539031,00:00.0,500,0,63,0,3,686752,00:00.0,48000,0,500,500,95,2,00:00.0,HOUSEWIFE,1,NULL,0
36567549,1539032,00:00.0,500,0,63,0,3,729386,00:00.0,48000,0,500,500,95,1,00:00.0,JEWELLERY SHOP OWNER/SARAF,20,NULL,0
36567579,1539035,00:00.0,1000,0,63,0,3,59065,00:00.0,10100,0,1000,1000,95,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570154,1539052,00:00.0,500,1,63,0,3,2522900,00:00.0,6082,1000,300,500,95,1,00:00.0,NULL,2,NULL,0
36571234,1539052,00:00.0,100,1,63,0,3,2522900,00:00.0,6082,1000,300,500,95,1,00:00.0,NULL,2,NULL,0
36570838,1539167,00:00.0,500,0,63,0,3,732905,00:00.0,33500,0,500,500,94,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36571212,1539177,00:00.0,50,1,63,0,3,2522931,00:00.0,8878,1000,50,50,94,1,00:00.0,NULL,4,NULL,0
36566932,1539192,00:00.0,200,0,63,0,3,730497,00:00.0,10000,0,200,200,94,2,00:00.0,HOUSEWIFE,1,NULL,0
36570728,1539202,00:00.0,5000,0,63,0,3,731939,00:00.0,195000,0,5000,5000,94,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567723,1539207,00:00.0,1000,0,63,0,3,746955,00:00.0,98000,0,1000,1000,94,1,00:00.0,NULL,4,NULL,0
36567047,1539219,00:00.0,200,0,63,0,3,713968,00:00.0,13400,0,200,200,94,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570876,1539271,00:00.0,2000,0,63,0,3,737425,00:00.0,48000,0,2000,2000,92,1,00:00.0,NULL,4,NULL,0
36569531,1539359,00:00.0,300,0,63,0,3,725388,00:00.0,21300,0,300,300,91,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569374,1539388,00:00.0,500,0,63,0,3,243985,00:00.0,3000,0,500,500,91,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570937,1539441,00:00.0,6000,0,63,0,3,717584,00:00.0,276000,0,6000,6000,90,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566203,1539500,00:00.0,40,0,63,0,3,2523007,00:00.0,18372.37,1000,40,40,90,2,00:00.0,NULL,1,NULL,0
36567508,1539534,00:00.0,400,0,63,0,3,735011,00:00.0,2100,0,400,400,90,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570681,1539539,00:00.0,1000,0,63,0,3,2523017,00:00.0,15506.32,1000,1000,1000,90,1,00:00.0,NULL,4,NULL,0
36571172,1539539,00:00.0,1000,0,63,0,3,2523017,00:00.0,15506.32,1000,1000,1000,90,1,00:00.0,NULL,4,NULL,0
36570871,1539560,00:00.0,4200,0,63,0,3,722486,00:00.0,184800,0,4200,4200,89,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570970,1539561,00:00.0,4800,0,63,0,3,730416,00:00.0,75400,0,4800,4800,89,1,00:00.0,NULL,4,NULL,0
36570498,1539614,00:00.0,500,0,63,0,3,744891,00:00.0,47000,0,500,500,89,2,00:00.0,HOUSEWIFE,1,NULL,0
36570889,1539642,00:00.0,1000,0,63,0,3,748313,00:00.0,34500,0,1000,1000,88,1,00:00.0,NULL,20,NULL,0
36566382,1539692,00:00.0,200,0,63,0,3,731101,00:00.0,7400,0,200,200,88,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36571164,1539710,00:00.0,2000,0,63,0,3,754808,00:00.0,84000,0,2000,2000,88,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567391,1539735,00:00.0,10,1,63,0,3,2523027,00:00.0,2904.6,1000,24.5,39,88,1,00:00.0,NULL,1,NULL,0
36569038,1539735,00:00.0,39,1,63,0,3,2523027,00:00.0,2904.6,1000,24.5,39,88,1,00:00.0,NULL,1,NULL,0
36566779,1539754,00:00.0,800,0,63,0,3,738867,00:00.0,7100,0,800,800,85,1,00:00.0,FARMER,9,NULL,0
36567649,1539783,00:00.0,1240,1,63,0,3,755816,00:00.0,96659.35,1000,1240,1240,85,1,00:00.0,NULL,9,NULL,0
36568864,1539793,00:00.0,1,1,63,0,3,2523057,00:00.0,1168,1000,1500.3333,4000,85,1,00:00.0,NULL,4,NULL,0
36568938,1539793,00:00.0,4000,1,63,0,3,2523057,00:00.0,1168,1000,1500.3333,4000,85,1,00:00.0,NULL,4,NULL,0
36568950,1539793,00:00.0,500,1,63,0,3,2523057,00:00.0,1168,1000,1500.3333,4000,85,1,00:00.0,NULL,4,NULL,0
36567622,1539812,00:00.0,200,0,63,0,3,729582,00:00.0,12600,0,200,200,85,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570754,1539817,00:00.0,1500,0,63,0,3,730854,00:00.0,41500,0,1250,1500,85,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570758,1539817,00:00.0,1000,0,63,0,3,730854,00:00.0,41500,0,1250,1500,85,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570776,1539825,00:00.0,1000,0,63,0,3,730797,00:00.0,6000,0,1000,1000,85,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567056,1539906,00:00.0,300,0,63,0,3,747719,00:00.0,12300,0,300,300,84,1,00:00.0,FARMER,9,NULL,0
36569895,1540000,00:00.0,2000,0,63,0,3,243029,00:00.0,24000,0,2000,2000,83,2,00:00.0,NULL,1,NULL,0
36566711,1540040,00:00.0,100,0,63,0,3,251627,00:00.0,6300,0,100,100,82,1,00:00.0,LAWYERS & ADVOCATES,18,NULL,0
36567090,1540063,00:00.0,1000,0,63,0,3,751965,00:00.0,66000,0,1000,1000,82,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568512,1540099,00:00.0,500,1,63,0,3,2523095,00:00.0,1041.12,1000,500,500,82,1,00:00.0,NULL,2,NULL,0
36569546,1540127,00:00.0,100,0,63,0,3,724048,00:00.0,3500,0,100,100,81,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569561,1540128,00:00.0,100,0,63,0,3,724048,00:00.0,6900,0,100,100,81,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36568396,1540141,00:00.0,100,0,63,0,3,752284,00:00.0,6600,0,100,100,81,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566298,1540153,00:00.0,5000,0,63,0,3,737846,00:00.0,5500,0,5000,5000,81,2,00:00.0,HOUSEWIFE,1,NULL,0
36568628,1540271,00:00.0,1000,0,63,0,3,2523122,00:00.0,1056.9,1000,670,1000,80,1,00:00.0,NULL,4,NULL,0
36568740,1540271,00:00.0,1000,1,63,0,3,2523122,00:00.0,1056.9,1000,670,1000,80,1,00:00.0,NULL,4,NULL,0
36569483,1540271,00:00.0,10,1,63,0,3,2523122,00:00.0,1056.9,1000,670,1000,80,1,00:00.0,NULL,4,NULL,0
36568748,1540283,00:00.0,700,0,63,0,3,755692,00:00.0,53500,0,700,700,78,2,00:00.0,NULL,4,NULL,0
36570535,1540333,00:00.0,1500,0,63,0,3,725905,00:00.0,117000,0,1500,1500,78,2,00:00.0,HOUSEWIFE,1,NULL,0
36567639,1540336,00:00.0,250,0,63,0,3,746438,00:00.0,19500,0,250,250,78,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36570968,1540351,00:00.0,1000,0,63,0,3,732015,00:00.0,34000,0,1000,1000,78,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36569576,1540421,00:00.0,1000,0,63,0,3,725386,00:00.0,64000,0,1000,1000,76,2,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36566850,1540424,00:00.0,100,0,63,0,3,757674,00:00.0,3000,0,100,100,76,1,00:00.0,,2,NULL,0
36567095,1540430,00:00.0,200,0,63,0,3,2523007,00:00.0,12600,0,200,200,76,2,00:00.0,NULL,1,NULL,0
36569194,1540469,00:00.0,700,0,63,0,3,2523145,00:00.0,5597,1000,700,700,76,1,00:00.0,NULL,40,NULL,0
36568640,1540520,00:00.0,1500,0,63,0,3,672300,00:00.0,114000,0,1500,1500,76,1,00:00.0,FARMER,9,NULL,0
36569580,1540574,00:00.0,300,0,63,0,3,751252,00:00.0,23600,0,300,300,75,2,00:00.0,HOUSEWIFE,1,NULL,0
36567591,1540595,00:00.0,250,0,63,0,3,185900,00:00.0,17450,0,250,250,75,1,00:00.0,BUSINESSMEN / TRADER,4,NULL,0
36567751,1540694,00:00.0,200,0,63,0,3,748585,00:00.0,6400,0,200,200,74,2,00:00.0,OTHER PROFESSIONS,4,NULL,0
